,workload,strategy,task,time
259,RBT,TypeBasedDepth4Generator,"RBT,insert_2,test_prop_InsertPost",300.0
260,RBT,TypeBasedDepth4Generator,"RBT,insert_3,test_prop_InsertDelete",300.0
261,RBT,TypeBasedDepth4Generator,"RBT,insert_3,test_prop_InsertInsert",300.0
262,RBT,TypeBasedDepth4Generator,"RBT,insert_3,test_prop_InsertModel",300.0
263,RBT,TypeBasedDepth4Generator,"RBT,insert_3,test_prop_InsertPost",300.0
264,RBT,TypeBasedDepth4Generator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
265,RBT,TypeBasedDepth4Generator,"RBT,miscolor_insert,test_prop_InsertValid",300.0
266,RBT,TypeBasedDepth4Generator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
267,RBT,TypeBasedDepth4Generator,"RBT,miscolordelete,test_prop_DeleteValid",300.0
268,RBT,TypeBasedDepth4Generator,"RBT,no_balance_insert_1,test_prop_InsertValid",300.0
269,RBT,TypeBasedDepth4Generator,"RBT,no_balance_insert_2,test_prop_InsertValid",300.0
270,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
271,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
272,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_DeleteModel",300.0
273,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_DeletePost",300.0
274,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_DeleteValid",300.0
275,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_InsertDelete",300.0
276,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_InsertInsert",300.0
277,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_InsertModel",300.0
278,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_InsertPost",300.0
279,RBT,TypeBasedDepth4Generator,"RBT,swap_ad,test_prop_InsertValid",300.0
280,RBT,TypeBasedGenerator,"RBT,delete_4,test_prop_DeleteValid",300.0
281,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteDelete",0.8547359999999999
282,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteInsert",0.006915999999999999
283,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteModel",0.089005
284,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeletePost",1.173518
285,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_InsertDelete",0.134777999999999
286,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_DeleteInsert",0.00449
287,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0009800000000000002
288,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertModel",0.00099
289,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertPost",0.0048779999999999995
290,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_DeleteInsert",0.020430999999999998
291,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertDelete",0.031571
292,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertInsert",0.0009800000000000002
293,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertModel",0.001549
