,workload,strategy,task,time
148,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertModel",0.0009400000000000001
149,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertPost",0.005110000000000001
150,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_DeleteInsert",0.0025
151,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertDelete",0.019434
152,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertInsert",0.000245
153,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertModel",0.0018659999999999998
154,RBT,TypeBasedGenerator,"RBT,insert_2,test_prop_InsertPost",0.01102
155,RBT,TypeBasedGenerator,"RBT,insert_3,test_prop_InsertDelete",0.035057000000000005
156,RBT,TypeBasedGenerator,"RBT,insert_3,test_prop_InsertInsert",0.0016619999999990002
157,RBT,TypeBasedGenerator,"RBT,insert_3,test_prop_InsertModel",0.0034839999999999997
158,RBT,TypeBasedGenerator,"RBT,insert_3,test_prop_InsertPost",0.039486
159,RBT,TypeBasedGenerator,"RBT,miscolor_balLeft,test_prop_DeleteValid",60.0
160,RBT,TypeBasedGenerator,"RBT,miscolor_insert,test_prop_InsertValid",0.001517
161,RBT,TypeBasedGenerator,"RBT,miscolor_join_2,test_prop_DeleteValid",60.0
162,RBT,TypeBasedGenerator,"RBT,miscolordelete,test_prop_DeleteValid",0.017032000000000002
163,RBT,TypeBasedGenerator,"RBT,no_balance_insert_1,test_prop_InsertValid",0.02082
164,RBT,TypeBasedGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",0.002464999999999
165,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteDelete",60.0
166,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteInsert",3.2222910000000002
167,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteModel",60.0
168,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_DeletePost",60.0
169,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteValid",60.0
170,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_InsertDelete",7.244192
171,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_InsertInsert",0.062539
172,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_InsertModel",1.572307
173,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_InsertPost",2.5186770000000003
174,RBT,TypeBasedGenerator,"RBT,swap_ad,test_prop_InsertValid",0.945673
